,lower-words,in%texts
7018,retrouverez,33.33333333333333
7019,revanche,33.33333333333333
7020,revenez,33.33333333333333
7021,revenus,33.33333333333333
7022,reviendrait,33.33333333333333
7023,revit,33.33333333333333
7024,revoit,33.33333333333333
7025,revolvers,33.33333333333333
7026,revues,33.33333333333333
7027,rez,33.33333333333333
7028,reçoive,33.33333333333333
7029,rhume,33.33333333333333
7030,rhône,33.33333333333333
7031,ricana,33.33333333333333
7032,ricaner,33.33333333333333
7033,rides,33.33333333333333
7034,rigolant,33.33333333333333
7035,rigolo,33.33333333333333
7036,riposta,33.33333333333333
7037,risqua,33.33333333333333
7038,risquez,33.33333333333333
7039,rit,33.33333333333333
7040,rites,33.33333333333333
7041,rituel,33.33333333333333
7042,rival,33.33333333333333
7043,rive,33.33333333333333
7044,rivoli,33.33333333333333
7045,robuste,33.33333333333333
7046,roc,33.33333333333333
7047,rocking,33.33333333333333
7048,roi,33.33333333333333
7049,roman,33.33333333333333
7050,rompus,33.33333333333333
7051,ronds,33.33333333333333
7052,ronfler,33.33333333333333
7053,ronge,33.33333333333333
7054,rongeait,33.33333333333333
7055,ronger,33.33333333333333
7056,rosiers,33.33333333333333
7057,rougeur,33.33333333333333
7058,rougeâtre,33.33333333333333
7059,rougi,33.33333333333333
7060,rougissait,33.33333333333333
7061,rougissant,33.33333333333333
7062,rouillés,33.33333333333333
7063,rouleau,33.33333333333333
7064,roulements,33.33333333333333
7065,roulée,33.33333333333333
7066,roussi,33.33333333333333
7067,routes,33.33333333333333
7068,routine,33.33333333333333
7069,rude,33.33333333333333
7070,rudimentaire,33.33333333333333
7071,ruent,33.33333333333333
7072,rugueuse,33.33333333333333
7073,ruine,33.33333333333333
7074,ruisselant,33.33333333333333
7075,rumeur,33.33333333333333
7076,russie,33.33333333333333
7077,râle,33.33333333333333
7078,règles,33.33333333333333
7079,règne,33.33333333333333
7080,réagi,33.33333333333333
7081,réagir,33.33333333333333
7082,réaliser,33.33333333333333
7083,rébellion,33.33333333333333
7084,récent,33.33333333333333
7085,récente,33.33333333333333
7086,récita,33.33333333333333
7087,réclama,33.33333333333333
7088,récupérer,33.33333333333333
7089,rédige,33.33333333333333
7090,réduit,33.33333333333333
7091,réduits,33.33333333333333
7092,réelle,33.33333333333333
7093,réellement,33.33333333333333
7094,réflexe,33.33333333333333
7095,réfléchissait,33.33333333333333
7096,réfrigérateur,33.33333333333333
7097,réfugié,33.33333333333333
7098,références,33.33333333333333
7099,régler,33.33333333333333
7100,réglé,33.33333333333333
7101,régner,33.33333333333333
7102,régulières,33.33333333333333
7103,réjouit,33.33333333333333
7104,répandait,33.33333333333333
7105,réparation,33.33333333333333
7106,répertoire,33.33333333333333
7107,répliquer,33.33333333333333
7108,répliques,33.33333333333333
7109,réponde,33.33333333333333
7110,répondrai,33.33333333333333
7111,répondrait,33.33333333333333
7112,réponds,33.33333333333333
7113,répugnant,33.33333333333333
7114,répulsion,33.33333333333333
7115,répétant,33.33333333333333
7116,répétez,33.33333333333333
7117,répétées,33.33333333333333
7118,réserve,33.33333333333333
7119,réserver,33.33333333333333
7120,réservoir,33.33333333333333
7121,réservoirs,33.33333333333333
7122,réservée,33.33333333333333
7123,résidence,33.33333333333333
7124,résidences,33.33333333333333
7125,résignait,33.33333333333333
7126,résigné,33.33333333333333
7127,résine,33.33333333333333
7128,résister,33.33333333333333
7129,résonance,33.33333333333333
7130,résonna,33.33333333333333
7131,résoudre,33.33333333333333
7132,résultats,33.33333333333333
7133,résume,33.33333333333333
7134,rétabli,33.33333333333333
7135,rétablissement,33.33333333333333
7136,réunis,33.33333333333333
7137,réussissait,33.33333333333333
7138,réussit,33.33333333333333
7139,réussite,33.33333333333333
7140,révéler,33.33333333333333
7141,rêver,33.33333333333333
7142,rôdait,33.33333333333333
7143,rôles,33.33333333333333
7144,sabots,33.33333333333333
7145,sac,33.33333333333333
7146,saccadée,33.33333333333333
7147,sacrebleu,33.33333333333333
7148,saigner,33.33333333333333
7149,saillantes,33.33333333333333
7150,saine,33.33333333333333
7151,saisie,33.33333333333333
7152,saisissant,33.33333333333333
7153,saisons,33.33333333333333
7154,salades,33.33333333333333
7155,salaire,33.33333333333333
7156,salaires,33.33333333333333
7157,salive,33.33333333333333
7158,salles,33.33333333333333
7159,salons,33.33333333333333
7160,saloperie,33.33333333333333
7161,salopette,33.33333333333333
7162,salue,33.33333333333333
7163,saluent,33.33333333333333
7164,salut,33.33333333333333
7165,saluts,33.33333333333333
7166,salué,33.33333333333333
7167,salé,33.33333333333333
7168,sardine,33.33333333333333
7169,sas,33.33333333333333
7170,satellite,33.33333333333333
7171,satisfaite,33.33333333333333
7172,sauce,33.33333333333333
7173,saugrenue,33.33333333333333
7174,saupoudrait,33.33333333333333
7175,saura,33.33333333333333
7176,sauraient,33.33333333333333
7177,saurait,33.33333333333333
7178,sautent,33.33333333333333
7179,sauterelles,33.33333333333333
7180,sautillant,33.33333333333333
7181,sauver,33.33333333333333
7182,sauvé,33.33333333333333
7183,savant,33.33333333333333
7184,saveur,33.33333333333333
7185,scandé,33.33333333333333
7186,sceptique,33.33333333333333
7187,scintillants,33.33333333333333
7188,scrupules,33.33333333333333
7189,scènes,33.33333333333333
7190,secoua,33.33333333333333
7191,secrète,33.33333333333333
7192,secteur,33.33333333333333
7193,seigneur,33.33333333333333
7194,semblable,33.33333333333333
7195,semblant,33.33333333333333
7196,semblé,33.33333333333333
7197,semer,33.33333333333333
7198,semi,33.33333333333333
7199,sensation,33.33333333333333
7200,septembre,33.33333333333333
7201,septième,33.33333333333333
7202,seras,33.33333333333333
7203,sereine,33.33333333333333
7204,sereinement,33.33333333333333
7205,serez,33.33333333333333
7206,sergent,33.33333333333333
7207,serrures,33.33333333333333
7208,sers,33.33333333333333
7209,servante,33.33333333333333
7210,servez,33.33333333333333
7211,serviettes,33.33333333333333
7212,servirait,33.33333333333333
7213,servis,33.33333333333333
7214,short,33.33333333333333
7215,sieste,33.33333333333333
7216,sifflement,33.33333333333333
7217,siffler,33.33333333333333
7218,signait,33.33333333333333
7219,signalement,33.33333333333333
7220,signaler,33.33333333333333
7221,signifiait,33.33333333333333
7222,silencieusement,33.33333333333333
7223,simultanément,33.33333333333333
7224,sincérité,33.33333333333333
7225,singe,33.33333333333333
7226,singes,33.33333333333333
7227,sinistre,33.33333333333333
7228,sirènes,33.33333333333333
7229,social,33.33333333333333
7230,sociétés,33.33333333333333
7231,soigner,33.33333333333333
7232,soigné,33.33333333333333
7233,soins,33.33333333333333
7234,soixantaine,33.33333333333333
7235,soldats,33.33333333333333
7236,solennel,33.33333333333333
7237,solliciter,33.33333333333333
7238,sollicité,33.33333333333333
7239,sombrero,33.33333333333333
7240,sommeillait,33.33333333333333
7241,sommet,33.33333333333333
7242,sommier,33.33333333333333
7243,somptueuse,33.33333333333333
7244,songeaient,33.33333333333333
7245,songer,33.33333333333333
7246,sonnaient,33.33333333333333
7247,sonnent,33.33333333333333
7248,sonneries,33.33333333333333
7249,sonnette,33.33333333333333
7250,sons,33.33333333333333
7251,sordide,33.33333333333333
7252,sortez,33.33333333333333
7253,sorties,33.33333333333333
7254,sortirait,33.33333333333333
7255,sortirent,33.33333333333333
7256,sortis,33.33333333333333
7257,sou,33.33333333333333
7258,soucie,33.33333333333333
7259,soucier,33.33333333333333
7260,soufflait,33.33333333333333
7261,soufflant,33.33333333333333
7262,souffler,33.33333333333333
7263,souffrait,33.33333333333333
7264,souffrant,33.33333333333333
7265,souffre,33.33333333333333
7266,souhaiter,33.33333333333333
7267,souillon,33.33333333333333
7268,souleva,33.33333333333333
7269,soulevait,33.33333333333333
7270,soulevé,33.33333333333333
7271,soupapes,33.33333333333333
7272,soupir,33.33333333333333
7273,soupire,33.33333333333333
7274,soupiré,33.33333333333333
7275,souplesse,33.33333333333333
7276,soupçonneusement,33.33333333333333
7277,soupçonneux,33.33333333333333
7278,soupçonnez,33.33333333333333
7279,soupçonné,33.33333333333333
7280,soupçonnés,33.33333333333333
7281,sourcil,33.33333333333333
7282,souriante,33.33333333333333
7283,soussignés,33.33333333333333
7284,soutenir,33.33333333333333
7285,soutenu,33.33333333333333
7286,soutenue,33.33333333333333
7287,souterrain,33.33333333333333
7288,souvient,33.33333333333333
7289,soviétique,33.33333333333333
7290,soyez,33.33333333333333
7291,spacieux,33.33333333333333
7292,spasme,33.33333333333333
7293,spectateur,33.33333333333333
7294,spectateurs,33.33333333333333
7295,spectre,33.33333333333333
7296,splendeur,33.33333333333333
7297,splendide,33.33333333333333
7298,spontanément,33.33333333333333
7299,sportif,33.33333333333333
7300,sportifs,33.33333333333333
7301,sportive,33.33333333333333
7302,spécialement,33.33333333333333
7303,spécialisé,33.33333333333333
7304,spéciaux,33.33333333333333
7305,square,33.33333333333333
7306,squelette,33.33333333333333
7307,stagiaire,33.33333333333333
7308,stagnant,33.33333333333333
7309,stationnait,33.33333333333333
7310,statut,33.33333333333333
7311,steak,33.33333333333333
7312,stop,33.33333333333333
7313,stoppé,33.33333333333333
7314,stratégie,33.33333333333333
7315,strictement,33.33333333333333
7316,striée,33.33333333333333
7317,studios,33.33333333333333
7318,stupides,33.33333333333333
7319,stupéfait,33.33333333333333
7320,stylo,33.33333333333333
7321,suait,33.33333333333333
7322,successifs,33.33333333333333
7323,succursale,33.33333333333333
7324,succès,33.33333333333333
7325,succédaient,33.33333333333333
7326,succédé,33.33333333333333
7327,sucrée,33.33333333333333
7328,suffi,33.33333333333333
7329,suffisante,33.33333333333333
7330,suggère,33.33333333333333
7331,suggérer,33.33333333333333
7332,suicide,33.33333333333333
7333,suie,33.33333333333333
7334,suisse,33.33333333333333
7335,suivirent,33.33333333333333
7336,super,33.33333333333333
7337,superbe,33.33333333333333
7338,supplia,33.33333333333333
7339,supplication,33.33333333333333
7340,supplie,33.33333333333333
7341,supporter,33.33333333333333
7342,supposant,33.33333333333333
7343,supposer,33.33333333333333
7344,supposez,33.33333333333333
7345,supposition,33.33333333333333
7346,supérieur,33.33333333333333
7347,supérieurement,33.33333333333333
7348,supérieures,33.33333333333333
7349,surchauffé,33.33333333333333
7350,surgi,33.33333333333333
7351,surmontée,33.33333333333333
7352,surplus,33.33333333333333
7353,sursauter,33.33333333333333
7354,surveillance,33.33333333333333
7355,survêtement,33.33333333333333
7356,susceptible,33.33333333333333
7357,suspect,33.33333333333333
7358,suspend,33.33333333333333
7359,suspendus,33.33333333333333
7360,sut,33.33333333333333
7361,syndicats,33.33333333333333
7362,synthétique,33.33333333333333
7363,système,33.33333333333333
7364,systématiquement,33.33333333333333
7365,séparait,33.33333333333333
7366,séparent,33.33333333333333
7367,séparer,33.33333333333333
7368,séparément,33.33333333333333
7369,séparés,33.33333333333333
7370,séries,33.33333333333333
7371,sévères,33.33333333333333
7372,sûreté,33.33333333333333
7373,sœurs,33.33333333333333
7374,tablette,33.33333333333333
7375,tabouret,33.33333333333333
7376,tachée,33.33333333333333
7377,tact,33.33333333333333
7378,tactique,33.33333333333333
7379,tailleur,33.33333333333333
7380,tailleurs,33.33333333333333
7381,taillée,33.33333333333333
7382,taisez,33.33333333333333
7383,tait,33.33333333333333
7384,talent,33.33333333333333
7385,talonner,33.33333333333333
7386,talus,33.33333333333333
7387,tangage,33.33333333333333
7388,tapait,33.33333333333333
7389,taper,33.33333333333333
7390,tapi,33.33333333333333
7391,tapotait,33.33333333333333
7392,taquiner,33.33333333333333
7393,tarda,33.33333333333333
7394,tarderont,33.33333333333333
7395,tassa,33.33333333333333
7396,tassé,33.33333333333333
7397,tassés,33.33333333333333
7398,tchécoslovaque,33.33333333333333
7399,techniquement,33.33333333333333
7400,techniques,33.33333333333333
7401,telles,33.33333333333333
7402,tels,33.33333333333333
7403,tempête,33.33333333333333
7404,tenaient,33.33333333333333
7405,tenais,33.33333333333333
7406,tenancier,33.33333333333333
7407,tend,33.33333333333333
7408,tendresse,33.33333333333333
7409,tendue,33.33333333333333
7410,tendus,33.33333333333333
7411,tenons,33.33333333333333
7412,tente,33.33333333333333
7413,tenter,33.33333333333333
7414,tenture,33.33333333333333
7415,tentèrent,33.33333333333333
7416,terme,33.33333333333333
7417,terminée,33.33333333333333
7418,ternes,33.33333333333333
7419,terrains,33.33333333333333
7420,terrasses,33.33333333333333
7421,terres,33.33333333333333
7422,terrier,33.33333333333333
7423,territoire,33.33333333333333
7424,tertre,33.33333333333333
7425,texte,33.33333333333333
7426,thierry,33.33333333333333
7427,théière,33.33333333333333
7428,théorique,33.33333333333333
7429,théâtral,33.33333333333333
7430,tickets,33.33333333333333
7431,tiers,33.33333333333333
7432,tige,33.33333333333333
7433,tiger,33.33333333333333
7434,tir,33.33333333333333
7435,tiraient,33.33333333333333
7436,tirent,33.33333333333333
7437,tirerez,33.33333333333333
7438,tiroirs,33.33333333333333
7439,tissus,33.33333333333333
7440,titubant,33.33333333333333
7441,tièdes,33.33333333333333
7442,toilettes,33.33333333333333
7443,tolérance,33.33333333333333
7444,tombes,33.33333333333333
7445,tordre,33.33333333333333
7446,tordu,33.33333333333333
7447,torve,33.33333333333333
7448,totale,33.33333333333333
7449,toubib,33.33333333333333
7450,touches,33.33333333333333
7451,touchez,33.33333333333333
7452,touché,33.33333333333333
7453,tourisme,33.33333333333333
7454,tourmenté,33.33333333333333
7455,tourne,33.33333333333333
7456,tournent,33.33333333333333
7457,tournez,33.33333333333333
7458,tournure,33.33333333333333
7459,toussa,33.33333333333333
7460,tousser,33.33333333333333
7461,toxique,33.33333333333333
7462,tracées,33.33333333333333
7463,tradition,33.33333333333333
7464,traduire,33.33333333333333
7465,tragique,33.33333333333333
7466,trahi,33.33333333333333
7467,traite,33.33333333333333
7468,traiter,33.33333333333333
7469,traiterait,33.33333333333333
7470,traites,33.33333333333333
7471,trajet,33.33333333333333
7472,trame,33.33333333333333
7473,tramway,33.33333333333333
7474,tramways,33.33333333333333
7475,trancha,33.33333333333333
7476,tranches,33.33333333333333
7477,tranquilles,33.33333333333333
7478,transfiguré,33.33333333333333
7479,transformer,33.33333333333333
7480,transformé,33.33333333333333
7481,transpercé,33.33333333333333
7482,transport,33.33333333333333
7483,transporta,33.33333333333333
7484,transporte,33.33333333333333
7485,transporté,33.33333333333333
7486,trapu,33.33333333333333
7487,travaillant,33.33333333333333
7488,travaillent,33.33333333333333
7489,traversant,33.33333333333333
7490,traversé,33.33333333333333
7491,traînaient,33.33333333333333
7492,traîné,33.33333333333333
7493,traînées,33.33333333333333
7494,traîtres,33.33333333333333
7495,treize,33.33333333333333
7496,trembler,33.33333333333333
7497,tremper,33.33333333333333
7498,tressaillement,33.33333333333333
7499,tressailli,33.33333333333333
7500,tribu,33.33333333333333
7501,tribunal,33.33333333333333
7502,tribunes,33.33333333333333
7503,tricher,33.33333333333333
7504,tricot,33.33333333333333
7505,tricoter,33.33333333333333
7506,triomphe,33.33333333333333
7507,tripotait,33.33333333333333
7508,trompais,33.33333333333333
7509,tromper,33.33333333333333
7510,trompez,33.33333333333333
7511,trompée,33.33333333333333
